task_id,img,query,item,it_name,annotator
223472649,https://cs-d.ecimg.tw/items/DEBAGTA900C8VMH/000001_1641366437.jpg,防潮箱,DEBAGT-A900C8VMH,KEYWAY 聯府 Fine防潮整理箱/收納箱/防潮箱-35L(附輪),"1,4,7"
223472650,https://cs-d.ecimg.tw/items/DSBC26A900FC3N9/000001_1725368398.jpg,防潮箱,DSBC26-A900FC3N9,"防潮家 FD-82CW   82L 防潮箱 (相機, 長鏡頭專用/  空拍機防潮推薦 )","1,4,7"
223472651,https://cs-d.ecimg.tw/items/DGBK4PA900I3V7J/000001_1732513877.jpg,防潮箱,DGBK4P-A900I3V7J,收藏家 93公升萬用型電子防潮箱 AD-88SP(防滑塑製層板/美背式主機/飾品3C防霉防潮),"1,4,7"
223472652,https://cs-d.ecimg.tw/items/DGBK1QA9007R18W/000001_1659603787.jpg,防潮箱,DGBK1Q-A9007R18W,KENLOCK 日本多功能免插電氣密防潮箱(送60g乾燥劑)-XL型,"1,4,7"
223472653,https://cs-d.ecimg.tw/items/DGBK1QA9008EXD7/000001_1711962983.jpg,防潮箱,DGBK1Q-A9008EXD7,JOVEN MT-076A 溼度監控防潮箱(大)~送乾燥劑(4入),"1,4,7"
223472654,https://cs-d.ecimg.tw/items/DRAN3BA900GK7JI/000001_1755245505.jpg,監視器,DRAN3B-A900GK7JI,TP-Link 2.5K 400萬畫素 AI偵測 360°網路攝影機 WiFi監視器 IPCAM (雙向語音/支援512G /Tapo C220),"1,4,7"
223472655,https://cs-d.ecimg.tw/items/DRAN1WA900B4FRY/000001_1754187296.jpg,監視器,DRAN1W-A900B4FRY,TP-Link 2K 300萬畫素 AI偵測 IP66 360°網路攝影機 WiFi監視器 IPCAM (雙向語音/聲光警報/Tapo C310),"1,4,7"
223472656,https://cs-d.ecimg.tw/items/DQBS4VA900IHVVK/000001_1742949880.jpg,監視器,DQBS4V-A900IHVVK,Changyun 昌運監視器 DJS-G1S1513-20B 1.25G 單芯單模 SFP 光纖B模組,"1,4,7"
223472657,https://cs-d.ecimg.tw/items/DQBS4VA900H1EH5/000001_1703497228.jpg,監視器,DQBS4V-A900H1EH5,昌運監視器 Garrison CX-96RN 一氧化碳(CO)警報器 吸頂式 警報4短聲 間隔5秒 連續重複,"1,4,7"
223472658,https://cs-d.ecimg.tw/items/DGCF2GA900HQ1DZ/000001_1723193511.jpg,監視器,DGCF2G-A900HQ1DZ,SHIMBOL Memory 7 Pro 7吋攝影錄製監視器 公司貨,"1,4,7"
223472659,https://cs-d.ecimg.tw/items/DQBS4VA900IHRBL/000001_1742867095.jpg,監視器,DQBS4V-A900IHRBL,昌運監視器 HD-V101HV VGA 轉 HDMI+VGA 高清轉換器,"1,4,7"
223472660,https://cs-d.ecimg.tw/items/DQBS4VA900I4POI/000001_1733218202.jpg,監視器,DQBS4V-A900I4POI,Changyun 昌運監視器 PA-40M SHOW Class-D 40W 廣播用擴音機 內建MP3播放器,"1,4,7"
223472661,https://cs-d.ecimg.tw/items/CAAQ00A59103165/000001_1688141365.jpg,監視器,CAAQ00-A59103165,yaba 亞霸 監視錄影中警告標誌貼紙(一套3張)  嚇阻竊賊歹徒 監視器防盜貼紙,"1,4,7"
223472662,https://cs-d.ecimg.tw/items/DQBS4VA900H16KZ/000001_1703236364.jpg,監視器,DQBS4V-A900H16KZ,昌運監視器 EL-SL100B 陽極鎖 斷電開門型安全電鎖 5 秒內末開門亦會自動上鎖,"1,4,7"
223472663,https://cs-d.ecimg.tw/items/DQBS4VA900I0I3Q/000001_1730881669.jpg,監視器,DQBS4V-A900I0I3Q,Changyun 昌運監視器 POE-G90I 網路電源供應器 90Watt 10/100/1000M/Multi Gigabit PoE,"1,4,7"
223472664,https://cs-d.ecimg.tw/items/DEBWLFA900G9JR1/000001_1725249191.jpg,保溫瓶,DEBWLF-A900G9JR1,FOREVER 鋒愛華 不鏽鋼陶瓷塗層易潔咖啡杯/保溫杯510ml-3色 (買一送一),"1,4,7"
223472665,https://cs-d.ecimg.tw/items/DEBWA9A900GC9VI/000001_1754011658.jpg,保溫瓶,DEBWA9-A900GC9VI,ZOJIRUSHI 象印 不鏽鋼 一體式杯蓋隨行把手 隨行保溫杯-400ml(SX-JA40),"1,4,7"
223472666,https://cs-d.ecimg.tw/items/DEBQJHA900HRHGU/000001_1725015451.jpg,保溫瓶,DEBQJH-A900HRHGU,Coleman PChome獨家限量組(露營包+露營毯+頭燈+保溫瓶+贈晴天娃娃限量組),"1,4,7"
223472667,https://cs-d.ecimg.tw/items/DJBQ1ND900GTILU/000001_1699516052.jpg,保溫瓶,DJBQ1N-D900GTILU,今晚，我想來碗還我漂漂湯：飲食宜忌×養生菜譜×瘦身法則，所謂養生不是保溫杯裝枸杞茶就好，你也可以吃得飽又很苗條！(Kobo/電子書),"1,4,7"
223472668,https://cs-d.ecimg.tw/items/DXAULKA900GYVND/000001_1701587995.jpg,保溫瓶,DXAULK-A900GYVND,MONT-BELL Alpine Thermo Bottle 0.9L 保溫瓶 1134169,"1,4,7"
223472669,https://cs-d.ecimg.tw/items/DEAGY5A900J3XFZ/000001_1754560794.jpg,保溫瓶,DEAGY5-A900J3XFZ,Andree Jardin 法國手工刷具 長柄水瓶刷/醒酒瓶刷/保溫瓶刷-棉質刷頭(多色任選),"1,4,7"
223472670,https://cs-d.ecimg.tw/items/DQAULUA900HE30F/000001_1713236792.jpg,保溫瓶,DQAULU-A900HE30F,JIAGO 可疊加酒瓶保溫瓶收納架(單格)-2入,"1,4,7"
223472671,https://cs-d.ecimg.tw/items/DAAZ7WA900HKJ51/000001_1718342645.jpg,保溫瓶,DAAZ7W-A900HKJ51,"KINBATA (2盒超值組)日本-熱水瓶食器清潔劑10入錠/盒(咖啡杯茶杯水垢清潔劑, 保溫杯去污漬洗劑,快煮壺清洗劑,咖啡濾杯除垢劑,一木番餐廚清潔劑)","1,4,7"
223472672,https://cs-d.ecimg.tw/items/DEBW4VA900IEG36/000001_1740740614.jpg,保溫瓶,DEBW4V-A900IEG36,NRMEI_恩爾美 家用保溫壺 大容量水壺 玻璃內膽熱水瓶 2L暖水壺 學生宿舍辦公室保溫瓶,"1,4,7"
223472673,https://cs-d.ecimg.tw/items/DEBW4XA900AVRXO/000001_1600657461.jpg,保溫瓶,DEBW4X-A900AVRXO,CookPower 鍋寶 超真空輕量保溫杯550ml-暮光黑 SVC-3655BA,"1,4,7"
223472674,https://cs-d.ecimg.tw/items/DQBJ2ZA900I7V9M/000001_1735547992.jpg,辦公椅,DQBJ2Z-A900I7V9M,DEPE 德邁國際 BPFC112 辦公椅/電腦椅/電競椅/工學椅 IONRAX.co.ltd,"1,4,7"
223472675,https://cs-d.ecimg.tw/items/DQBJ6ZA900I7DE4/000001_1735026851.jpg,辦公椅,DQBJ6Z-A900I7DE4,RICHOME 後仰賽車電腦椅 電腦椅 電競椅 賽車椅 辦公椅 CH1345,"1,4,7"
223472676,https://cs-d.ecimg.tw/items/QFAJ05A900A2TVI/000001_1560400857.jpg,辦公椅,QFAJ05-A900A2TVI,BELLE VIE 台灣製 馬卡龍系列透氣涼墊 / 沙發墊 椅墊 辦公椅墊 圓圓墊 四方墊 戶外露營可用(1入),"1,4,7"
223472677,https://cs-d.ecimg.tw/items/DABC61A900EZ096/000001_1651224525.jpg,辦公椅,DABC61-A900EZ096,感恩使者 扶手套-舒適軟墊 ZHCN2205 輪 椅/座椅/辦公椅適用 (2個入),"1,4,7"
223472678,https://cs-d.ecimg.tw/items/DEAZ01A900I2PEP/000001_1731556556.jpg,辦公椅,DEAZ01-A900I2PEP,cottonfield 棉花田 【貝斯特】地板保護墊/電腦椅保護墊(114.3x135cm),"1,4,7"
223472679,https://cs-d.ecimg.tw/items/DQBS1NA900HL8IB/000001_1718872270.jpg,辦公椅,DQBS1N-A900HL8IB,座椅輪子固定墊 椅子靜音滾輪腳墊 毛氈椅子滑輪固定器 電腦椅輪子防滑墊(5片裝),"1,4,7"
223472680,https://cs-d.ecimg.tw/items/DEAT5TA900IJLKH/000001_1744342373.jpg,辦公椅,DEAT5T-A900IJLKH,SUNY 卡通凝膠冰墊 涼感沙發坐墊 35*35公分 冰涼坐墊 寵物涼墊 汽車椅墊 辦公椅墊 筆電散熱墊,"1,4,7"
223472681,https://cs-d.ecimg.tw/items/DEDG1NA900FOE9U/000001_1721214523.jpg,辦公椅,DEDG1N-A900FOE9U,【南紡購物中心】 MGSHOP 沙發感皮革沙發椅 辦公椅 老闆椅 躺椅,"1,4,7"
223472682,https://cs-d.ecimg.tw/items/DQCB2ZA900I1C8D/000001_1730390085.jpg,辦公椅,DQCB2Z-A900I1C8D,文創集 泰拉透氣網布中背主管椅/辦公椅(四色可選＋可調式扶手＆坐墊高度調整),"1,4,7"
223472683,https://cs-d.ecimg.tw/items/DXBO2XA900FYA1H/000001_1731569620.jpg,辦公椅,DXBO2X-A900FYA1H,海夫健康生活館 高型座墊 通用型 辦公椅用 家用 車用 和室用360度旋轉坐墊,"1,4,7"
223472684,https://cs-d.ecimg.tw/items/DHAFPQ1900GQV4O/000001_1746111140.jpg,筆記型電腦,DHAFPQ-1900GQV4O,ASUS 華碩 Vivobook 15 15.6吋效能筆電藍色(i7-1355U/8GB*2/1TB/WIN11/X1504VA-0201B1355U),"1,4,7"
223472685,https://cs-d.ecimg.tw/items/DHAFOD1900I8KGC/000001_1744880076.jpg,筆記型電腦,DHAFOD-1900I8KGC,ASUS 華碩 Vivobook 15 X1502VA 15.6吋效能筆電藍色(i7-13620H/16GB/1TB/WIN11/X1502VA-0271B13620H),"1,4,7"
223472686,https://cs-d.ecimg.tw/items/DQCB0DA900IHSZ4/000001_1742887924.jpg,筆記型電腦,DQCB0D-A900IHSZ4,新錸家居 原木楠竹折疊桌四段高低可調節★平面款-小桌(床上桌/懶人桌/電腦筆電桌/摺疊書桌/茶几),"1,4,7"
223472687,https://cs-d.ecimg.tw/items/DSBC3NA900IDESZ/000001_1752658836.jpg,筆記型電腦,DSBC3N-A900IDESZ,CUKTECH 酷態科 20號 P23 90Wh 25000mAh 210W 2C1A三孔行動電源/可充筆電/送皮套顏色隨機,"1,4,7"
223472688,https://cs-d.ecimg.tw/items/QAAJ1QA9006X5Q9/000001_1688114848.jpg,筆記型電腦,QAAJ1Q-A9006X5Q9,NB專用【14吋筆記型電腦通用型超薄鍵盤保護膜】透明,"1,4,7"
223472689,https://cs-d.ecimg.tw/items/DJBR4AD900IKPU6/000001_1744798599.jpg,筆記型電腦,DJBR4A-D900IKPU6,HyRead Debug-筆電的使用手冊. 1(電子書),"1,4,7"
223472690,https://cs-d.ecimg.tw/items/DGBH73A900BD5VO/000001_1621333741.jpg,筆記型電腦,DGBH73-A900BD5VO,SR TP-S1 鋁合金支撐架(筆電/平板/手機)-2入,"1,4,7"
223472691,https://cs-d.ecimg.tw/items/DHAK8IA900HR1H4/000001_1754299842.jpg,筆記型電腦,DHAK8I-A900HR1H4,MSI 微星 Katana 17.3吋 電競筆電黑色(i5-13420H/16GB/512GB/RTX 3050-6G/WIN11/B13UDXK-1418TW),"1,4,7"
223472692,https://cs-d.ecimg.tw/items/DCAA3QA900HSEQE/000001_1726110769.jpg,筆記型電腦,DCAA3Q-A900HSEQE,Sily USB3.0外接式光驅盒移動DVD刻錄機 擴展插卡Mac筆電燒錄機 CD讀取器 光碟機 隨身碟 禮物,"1,4,7"
223472693,https://cs-d.ecimg.tw/items/DCAH0LA900FFLI0/000001_1661422336.jpg,筆記型電腦,DCAH0L-A900FFLI0,FUJIEI 富吉 加大尺寸大字體筆電中英文電腦鍵盤貼紙-黑底白字 加大鍵盤貼(英文+倉頡+注音) 電競筆電專用,"1,4,7"
223472694,https://cs-d.ecimg.tw/items/DEBWLFA900G9JR1/000001_1725249191.jpg,保溫杯,DEBWLF-A900G9JR1,FOREVER 鋒愛華 不鏽鋼陶瓷塗層易潔咖啡杯/保溫杯510ml-3色 (買一送一),"1,4,7"
223472695,https://cs-d.ecimg.tw/items/DEBWA9A900GC9VI/000001_1754011658.jpg,保溫杯,DEBWA9-A900GC9VI,ZOJIRUSHI 象印 不鏽鋼 一體式杯蓋隨行把手 隨行保溫杯-400ml(SX-JA40),"1,4,7"
223472696,https://cs-d.ecimg.tw/items/DBCU37A900IY4AM/000001_1750829308.jpg,保溫杯,DBCU37-A900IY4AM,Hi-Q health 中華海洋生技 鱸魚精-禮盒 12包/盒+贈保溫瓶x1,"1,4,7"
223472697,https://cs-d.ecimg.tw/items/DIBMBPB900I9UD6/000001_1737075920.jpg,保溫杯,DIBMBP-B900I9UD6,OUTDOOR 假面騎士SHADOW MOON 影月-真空保溫杯-灰 FXG230-13,"1,4,7"
223472698,https://cs-d.ecimg.tw/items/DIBM50A900FK8O4/000001_1663912273.jpg,保溫杯,DIBM50-A900FK8O4,SOLIS 歡慶雙十台灣國旗福袋3件組 (不鏽鋼真空保溫瓶 x1個+成人款醫療平面口罩(10入/1盒) x2盒),"1,4,7"
223472699,https://cs-d.ecimg.tw/items/DAAZ7WA900HKJ51/000001_1718342645.jpg,保溫杯,DAAZ7W-A900HKJ51,"KINBATA (2盒超值組)日本-熱水瓶食器清潔劑10入錠/盒(咖啡杯茶杯水垢清潔劑, 保溫杯去污漬洗劑,快煮壺清洗劑,咖啡濾杯除垢劑,一木番餐廚清潔劑)","1,4,7"
223472700,https://cs-d.ecimg.tw/items/DEBWFGA900H9PKN/000001_1744612935.jpg,保溫杯,DEBWFG-A900H9PKN,TiKOBO 鈦工坊 站穩穩 7格側背袋/冰霸杯袋子/保溫瓶提袋/7格帆布袋/環保杯袋子/環保提袋,"1,4,7"
223472701,https://cs-d.ecimg.tw/items/DJBQ1ND900GTILU/000001_1699516052.jpg,保溫杯,DJBQ1N-D900GTILU,今晚，我想來碗還我漂漂湯：飲食宜忌×養生菜譜×瘦身法則，所謂養生不是保溫杯裝枸杞茶就好，你也可以吃得飽又很苗條！(Kobo/電子書),"1,4,7"
223472702,https://cs-d.ecimg.tw/items/DEBW4TA900G0CQD/000001_1676276001.jpg,保溫杯,DEBW4T-A900G0CQD,BEDDY BEAR 【杯具熊】彈跳直飲保溫杯 草莓佩奇 (保溫杯彈蓋式杯蓋316不鏽鋼470ml),"1,4,7"
223472703,https://cs-d.ecimg.tw/items/DEAY3PA900HT6WC/000001_1746410404.jpg,保溫杯,DEAY3P-A900HT6WC,BRITA 官方直營 Aluna MXPRO 3.5L 愛奴娜濾水壺+3入MXPRO去水垢專家濾芯+保溫瓶(綠)_共4芯,"1,4,7"
223472704,https://cs-d.ecimg.tw/items/DSAURAA900I0C88/000001_1738820690.jpg,電腦主機,DSAURA-A900I0C88,MSI 微星 H610 {新王者} Intel 12代 (I5-12400F/RTX4060/16G/1TB M.2) 電競遊戲繪圖電腦主機,"1,4,7"
223472705,https://cs-d.ecimg.tw/items/DSAURAA900I0CBN/000001_1738820760.jpg,電腦主機,DSAURA-A900I0CBN,MSI 微星 H610 {新王者 W} Intel 12代 (I5-12400F/RTX4060/16G/1TB M.2/WIN11) 電競遊戲繪圖電腦主機,"1,4,7"
223472706,https://cs-d.ecimg.tw/items/DSAO16A900FRV25/000001_1750212915.jpg,電腦主機,DSAO16-A900FRV25,PowerSync 群加 電腦主機電源連接線 / 1.8M (TPCPHN0018),"1,4,7"
223472707,https://cs-d.ecimg.tw/items/DQAW05A900HLK1V/000001_1719215557.jpg,電腦主機,DQAW05-A900HLK1V,打印機置物架 落地放置櫃 廚房可移動多層收納架 辦公室桌邊架 電腦主機托架,"1,4,7"
223472708,https://cs-d.ecimg.tw/items/DRAEBNA900A2VUQ/000001_1560420637.jpg,電腦主機,DRAEBN-A900A2VUQ,Noctua NH-L9a-AM4 家庭劇院 HTPC 超小型電腦主機靜音散熱器-AM4平台專用,"1,4,7"
223472709,https://cs-d.ecimg.tw/items/DGAG76A900G25U1/000001_1676760481.jpg,電腦主機,DGAG76-A900G25U1,AUMLMASIG【PCI-E 轉 USB 3.0 擴充卡 高速 7-PORT接口 電腦主機板擴展充卡】PCI-E轉usb3.0擴充卡7PORT口高速桌上型電腦USB3.0擴充卡最多7接口後置 / NEC組控晶片/免驅動安裝非常方便,"1,4,7"
223472710,https://cs-d.ecimg.tw/items/DCAXNUA900F15QW/000001_1652410251.jpg,電腦主機,DCAXNU-A900F15QW,山澤 HDMI/KVM 2進1出4K 60Hz高畫質雙電腦主機螢幕切換器,"1,4,7"
223472711,https://cs-d.ecimg.tw/items/DSAUR0A900IV6UP/000001_1748427008.jpg,電腦主機,DSAUR0-A900IV6UP,ASUS 華碩 (DIY)【誠昕誠意】文書輕娛樂電腦主機(R7-8700G/B650/16G/1TB),"1,4,7"
223472712,https://cs-d.ecimg.tw/items/DCAXOFA900BMO2L/000001_1667518191.jpg,電腦主機,DCAXOF-A900BMO2L,POWER 霸王鐘錶 AUMLMASIG 【AU- 隨身電腦電源快速檢測器 】 電腦主機殼電源供應器PSU檢測器  DIY電源供應器測試器 PSU-detecter  SUPPLY TESTER,"1,4,7"
223472713,https://cs-d.ecimg.tw/items/QBAK1CA9006KRTE/000001_1478487204.jpg,電腦主機,QBAK1C-A9006KRTE,HE 2工作天到貨電腦主機架(H02APC)-壁掛型/載重18公斤,"1,4,7"
223472714,https://cs-d.ecimg.tw/items/DYAF3HA900GT19A/000001_1733374194.jpg,有線耳機,DYAF3H-A900GT19A,Apple 蘋果 EarPods (USB-C) 有線耳機 原廠公司貨 TYPE C接頭 i15系列專用 神腦代理保固,"1,4,7"
223472715,https://cs-d.ecimg.tw/items/DYAQEYA900HK5Z6/000001_1718189076.jpg,有線耳機,DYAQEY-A900HK5Z6,JBL USB-C/Type-C 有線耳機 Tune 310C (線控),"1,4,7"
223472716,https://cs-d.ecimg.tw/items/DMAF4BA900FTXLH/000001_1688700164.jpg,有線耳機,DMAF4B-A900FTXLH,AOC 線上調音輕耳罩可折疊耳機 AHP-680 (3.5mm有線耳機),"1,4,7"
223472717,https://cs-d.ecimg.tw/items/DCAY0RA900HEXP8/000001_1755228671.jpg,有線耳機,DCAY0R-A900HEXP8,RAZER 雷蛇 BlackShark V2 X 黑鯊 V2 X 有線耳機-白 RZ04-03240700-R3M1,"1,4,7"
223472718,https://cs-d.ecimg.tw/items/DHAIAQA900J1YRO/000001_1753155784.jpg,有線耳機,DHAIAQ-A900J1YRO,DELL 戴爾 Alienware 遊戲專用有線耳機 星辰白 – AW520H,"1,4,7"
223472719,https://cs-d.ecimg.tw/items/DCBAI0A900F15I6/000001_1652407381.jpg,有線耳機,DCBAI0-A900F15I6,Kensington 3.5mm Hi-Fi Headset 立體聲有線耳機麥克風,"1,4,7"
223472720,https://cs-d.ecimg.tw/items/DSBC59A900HJQV8/000001_1733166076.jpg,有線耳機,DSBC59-A900HJQV8,1MORE 萬魔聲學 Stylish 雙動圈入耳式有線耳機 / E1025,"1,4,7"
223472721,https://cs-d.ecimg.tw/items/DYAQA1A900I1P96/000001_1730792944.jpg,有線耳機,DYAQA1-A900I1P96,MOTOROLA 摩托羅拉 Moto XT120 耳罩式有線耳機,"1,4,7"
223472722,https://cs-d.ecimg.tw/items/DCAY1RA900FP1Z6/000001_1666941151.jpg,有線耳機,DCAY1R-A900FP1Z6,【宅配免運】高音質鋁合金降噪重低音3.5mm入耳式有線耳機耳麥(E49),"1,4,7"
223472723,https://cs-d.ecimg.tw/items/DCACH3A900FFURM/000001_1661758694.jpg,有線耳機,DCACH3-A900FFURM,焊馬 【TW】H5718線控 入耳式 有線 耳機(2入組),"1,4,7"
223472724,https://cs-d.ecimg.tw/items/QBAQ0NA900A7THG/000001_1685586285.jpg,小冰箱,QBAQ0N-A900A7THG,ZANWA 晶華 30L 電子雙核芯變頻式右開單門冰箱/冷藏箱/小冰箱(ZW-30STF極鏡黑),"1,4,7"
223472725,https://cs-d.ecimg.tw/items/QBAQ4CA900AEFJ0/000001_1629178406.jpg,小冰箱,QBAQ4C-A900AEFJ0,ZANWA 晶華 電子雙核芯變頻式客房冰箱/冷藏箱/小冰箱/紅酒櫃(ZW-46SB),"1,4,7"
223472726,https://cs-d.ecimg.tw/items/DEASOHA900HL5H9/000001_1718807839.jpg,小冰箱,DEASOH-A900HL5H9,888ezgo 888便利購 聲光音樂雙門小冰箱家家酒(早教說故事兒歌音樂)(6896),"1,4,7"
223472727,https://cs-d.ecimg.tw/items/DEBAMEA900F45KL/000001_1653893265.jpg,小冰箱,DEBAME-A900F45KL,W.C.S 【cheaper】職人收納馬桶冰箱架/馬桶架/冰箱架/小冰箱架/馬桶上架/套房收納架/浴廁收納架/CS,"1,4,7"
223472728,https://cs-d.ecimg.tw/items/DMBM2DA900HPPC0/000001_1753846573.jpg,小冰箱,DMBM2D-A900HPPC0,SANLUX 台灣三洋 98公升《定頻-單門》小冰箱SR-C98A1,"1,4,7"
223472729,https://cs-d.ecimg.tw/items/DEBQKRA900GT1AO/000001_1699263677.jpg,小冰箱,DEBQKR-A900GT1AO,u-ta 9(L) 車用出遊露營行動壓縮機電冰箱/小冰箱 MP25 (保證保冰保冷),"1,4,7"
223472730,https://cs-d.ecimg.tw/items/DPACL2A900IW9VG/000001_1750934645.jpg,小冰箱,DPACL2-A900IW9VG,only mini儲藏31L桌上型冷凍櫃OU31-RM12Z白福利品(節能標章/小冰箱幫手/31公升迷你直立式),"1,4,7"
223472731,https://cs-d.ecimg.tw/items/DPAC6FA900BV2TD/000001_1649907402.jpg,小冰箱,DPAC6F-A900BV2TD,台灣110V專用 20L車載迷你小型冰箱家用學生宿舍化妝品車用製冷便攜小冰箱,"1,4,7"
223472732,https://cs-d.ecimg.tw/items/DPAC78A900EP6SI/000001_1647842315.jpg,小冰箱,DPAC78-A900EP6SI,KOLIN 歌林 103公升一級能效定頻右開雙門小冰箱 KR-SE21032-T不鏽鋼色,"1,4,7"
223472733,https://cs-d.ecimg.tw/items/DPACDMA900FQVO6/000001_1668074411.jpg,小冰箱,DPACDM-A900FQVO6,HERAN 禾聯 40L微電腦雙溫控行動冰箱 HPR-40AP01S 露營冰箱 隨身小冰箱 移動式冰箱,"1,4,7"
223472734,https://cs-d.ecimg.tw/items/DGBJBHA900GEQKQ/000001_1722240083.jpg,switch 遊戲,DGBJBH-A900GEQKQ,Nintendo 任天堂 【現貨】NS Switch遊戲 薩爾達傳說 王國之淚 (曠野之息 續篇) -中文版,"1,4,7"
223472735,https://cs-d.ecimg.tw/items/DGBJBHA900GEUDG/000001_1686722673.jpg,switch 遊戲,DGBJBH-A900GEUDG,Nintendo 任天堂 NS Switch遊戲  Switch 運動 Sports (內附腿部固定帶)-中文版,"1,4,7"
223472736,https://cs-d.ecimg.tw/items/DGBJC0A900HWEHT/000001_1731918360.jpg,switch 遊戲,DGBJC0-A900HWEHT,UNITEK 優越者 G1002E4合1Switch遊戲讀卡器連遙控器(代理商原廠貨/保固2年),"1,4,7"
223472737,https://cs-d.ecimg.tw/items/DYAF13A900APGE9/000001_1591760913.jpg,switch 遊戲,DYAF13-A900APGE9,JTP 簡約全鋁合金 可旋轉手機支架/平板支架/Switch遊戲主機支架-可旋轉-銀色,"1,4,7"
223472738,https://cs-d.ecimg.tw/items/DQBWAVA900GMV1Q/000001_1693906667.jpg,switch 遊戲,DQBWAV-A900GMV1Q,上芳香業 往生紙紮 任天堂 SWITCH 遊戲機 馬力歐 充電器 往生用品 冥用 封條,"1,4,7"
223472739,https://cs-d.ecimg.tw/items/DGBJC0A900GBPH8/000001_1684067249.jpg,switch 遊戲,DGBJC0-A900GBPH8,Bteam Tournament Pro III 競技版三代 可調RGB 連發 巨集 陀螺儀 Switch 遊戲手把 控制器 支援多種連線方式,"1,4,7"
223472740,https://cs-d.ecimg.tw/items/DGBJBHA900GETW3/000001_1688020070.jpg,switch 遊戲,DGBJBH-A900GETW3,Nintendo 任天堂 NS Switch遊戲 瑪利歐派對 超級巨星-中文版,"1,4,7"
223472741,https://cs-d.ecimg.tw/items/DSBE02A900G9GDG/000001_1682411513.jpg,switch 遊戲,DSBE02-A900G9GDG,Switch遊戲收納卡盒 12卡位 收納盒,"1,4,7"
223472742,https://cs-d.ecimg.tw/items/DGBJBHA900GEU1F/000001_1689321837.jpg,switch 遊戲,DGBJBH-A900GEU1F,Nintendo 任天堂 NS Switch遊戲 斯普拉遁3 (漆彈大作戰 Splatoon) -中文版,"1,4,7"
223472743,https://cs-d.ecimg.tw/items/DSBE02A900CO6RE/000001_1753689006.jpg,switch 遊戲,DSBE02-A900CO6RE,Nintendo 任天堂 首批贈特典 NS Switch 遊戲 寶可夢傳說 阿爾宙斯《中文版》,"1,4,7"
223472744,https://cs-d.ecimg.tw/items/DEDK2WA900B4SA9/000001_1612232945.jpg,垃圾桶,DEDK2W-A900B4SA9,MUJI 無印良品 PP上蓋可選式垃圾桶_大(30L袋用),"1,4,7"
223472745,https://cs-d.ecimg.tw/items/DEDK2WA900B4SAF/000001_1612232948.jpg,垃圾桶,DEDK2W-A900B4SAF,MUJI 無印良品 PP垃圾桶_方型_迷你(約0.9L),"1,4,7"
223472746,https://cs-d.ecimg.tw/items/DJBP5IA900HEIC4/000001_1713394110.jpg,垃圾桶,DJBP5I-A900HEIC4,垃圾桶偵探 鴿五郎5：無敵鳥嘴攻擊﹝低中年級推理讀本﹞,"1,4,7"
223472747,https://cs-d.ecimg.tw/items/DEADLWA900I5552/000001_1733910696.jpg,垃圾桶,DEADLW-A900I5552,Sily 車載座椅後排置物盒+垃圾桶 車用後背收納盒 可伸縮水杯架儲物盒 手機支架 衛生紙 紙巾盒 掛鉤,"1,4,7"
223472748,https://cs-d.ecimg.tw/items/DQAU56A900GRMHM/000001_1698372148.jpg,垃圾桶,DQAU56-A900GRMHM,AOTTO 12公升踩踏式緩降靜音不銹鋼垃圾桶(12L 腳踏垃圾桶 緩降 靜音),"1,4,7"
223472749,https://cs-d.ecimg.tw/items/DEAZLAA900IDE2I/000001_1739951810.jpg,垃圾桶,DEAZLA-A900IDE2I,ST 雞仔牌 日本強力消臭垃圾桶除臭芳香劑-柑橘薄荷(綠)3.2mlx2入/盒(黏貼吊掛兩用),"1,4,7"
223472750,https://cs-d.ecimg.tw/items/DEAKO5A900GPX2S/000001_1696923593.jpg,垃圾桶,DEAKO5-A900GPX2S,【貓砂鏟】一體式貓砂鏟 自帶垃圾桶 鏟屎便捷 垃圾袋,"1,4,7"
223472751,https://cs-d.ecimg.tw/items/DEBAIKA900G295R/000001_1676884392.jpg,垃圾桶,DEBAIK-A900G295R,isona 簡約北歐 按壓式 分類垃圾桶 22.5x22.5x31.5cm (垃圾桶 分類收納),"1,4,7"
223472752,https://cs-d.ecimg.tw/items/DJBQD8D900HG75R/000001_1714982709.jpg,垃圾桶,DJBQD8-D900HG75R,黑洞垃圾桶(Kobo/電子書),"1,4,7"
223472753,https://cs-d.ecimg.tw/items/DQAU56A900GDJFX/000001_1698629854.jpg,垃圾桶,DQAU56-A900GDJFX,TRENY 南歐風垃圾桶-方型 8L,"1,4,7"
223472754,https://cs-d.ecimg.tw/items/DYAQFAA900I8J9A/000001_1736230281.jpg,無線耳機,DYAQFA-A900I8J9A,mimax 米覓 CS05 開放式無線耳機,"1,4,7"
223472755,https://cs-d.ecimg.tw/items/DCBF1UA900F4SN1/000001_1755228763.jpg,無線耳機,DCBF1U-A900F4SN1,RAZER 雷蛇 Barracuda X 梭魚 X 無線耳機 [2022] RZ04-04430100-R3M1,"1,4,7"
223472756,https://cs-d.ecimg.tw/items/DICV8SA900HKZCW/000001_1718692453.jpg,無線耳機,DICV8S-A900HKZCW,EYEFUL 多用途眼鏡繩老花眼鏡防丟繩口罩繩 多款任選 眼鏡繩 口罩繩 防丟繩 老花眼鏡 眼鏡 無線耳機,"1,4,7"
